index,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
2766,16094.0,12,67,1041.83,4,4,4,444,Loyal Customers,0
2767,16096.0,264,12,320.62,1,1,2,112,At Risk,2
2768,16097.0,240,10,185.04999999999998,1,1,1,111,At Risk,2
2769,16098.0,88,67,2005.63,2,4,5,245,Loyal Customers,0
2770,16099.0,50,39,731.9,3,3,3,333,Loyal Customers,0
2771,16101.0,9,83,1245.96,5,4,4,544,Loyal Customers,0
2772,16102.0,42,57,1842.14,3,3,4,334,Loyal Customers,0
2773,16103.0,7,48,1429.64,5,3,4,534,Loyal Customers,0
2774,16104.0,62,28,298.21,3,2,2,322,Loyal Customers,0
2775,16105.0,249,13,336.96,1,1,2,112,At Risk,2
2776,16106.0,66,6,108.38,3,1,1,311,Loyal Customers,0
2777,16107.0,18,31,3204.1600000000003,4,3,5,435,Loyal Customers,0
2778,16108.0,85,49,816.1,2,3,3,233,Loyal Customers,0
2779,16109.0,219,18,611.88,1,2,3,123,New Customers,3
2780,16110.0,45,342,1320.95,3,5,4,354,Loyal Customers,0
2781,16112.0,143,16,195.73999999999998,2,2,1,221,New Customers,3
2782,16113.0,183,30,161.38,1,3,1,131,New Customers,3
2783,16114.0,171,8,135.75000000000003,2,1,1,211,New Customers,3
2784,16115.0,10,279,1660.8799999999999,5,5,4,554,Loyal Customers,0
2785,16116.0,206,35,592.88,1,3,3,133,New Customers,3
2786,16117.0,190,30,232.21,1,3,1,131,New Customers,3
2787,16119.0,8,16,423.36,5,2,2,522,Loyal Customers,0
2788,16120.0,59,32,1294.14,3,3,4,334,Loyal Customers,0
2789,16121.0,57,204,854.66,3,5,3,353,Loyal Customers,0
2790,16122.0,73,38,684.4200000000001,2,3,3,233,Loyal Customers,0
2791,16123.0,52,16,307.78,3,2,2,322,Loyal Customers,0
2792,16124.0,316,16,187.15,1,2,1,121,At Risk,2
2793,16125.0,367,13,289.35,1,1,2,112,At Risk,2
2794,16126.0,29,117,6287.77,4,4,5,445,Loyal Customers,0
2795,16127.0,39,40,656.25,3,3,3,333,Loyal Customers,0
2796,16128.0,18,89,1880.22,4,4,4,444,Loyal Customers,0
2797,16131.0,52,78,3506.54,3,4,5,345,Loyal Customers,0
2798,16133.0,4,365,14305.66,5,5,5,555,Loyal Customers,0
2799,16134.0,22,38,603.69,4,3,3,433,Loyal Customers,0
2800,16135.0,263,21,517.55,1,2,3,123,At Risk,2
2801,16136.0,60,37,709.38,3,3,3,333,Loyal Customers,0
2802,16138.0,368,1,-7.95,1,1,1,111,At Risk,2
2803,16139.0,19,31,635.41,4,3,3,433,Loyal Customers,0
2804,16140.0,53,37,703.77,3,3,3,333,Loyal Customers,0
2805,16141.0,88,30,620.4,2,3,3,233,Loyal Customers,0
2806,16142.0,250,37,535.34,1,3,3,133,At Risk,2
2807,16143.0,3,118,2419.84,5,4,5,545,Loyal Customers,0
2808,16144.0,247,1,175.2,1,1,1,111,At Risk,2
2809,16145.0,9,237,3741.98,5,5,5,555,Loyal Customers,0
2810,16146.0,157,29,734.13,2,2,3,223,New Customers,3
2811,16147.0,134,22,375.0,2,2,2,222,New Customers,3
2812,16148.0,296,1,76.32000000000001,1,1,1,111,At Risk,2
2813,16149.0,5,18,280.52,5,2,2,522,Loyal Customers,0
2814,16150.0,39,136,1906.07,3,5,4,354,Loyal Customers,0
2815,16152.0,269,29,1829.04,1,2,4,124,At Risk,2
2816,16153.0,50,89,1824.23,3,4,4,344,Loyal Customers,0
2817,16156.0,9,137,2994.62,5,5,5,555,Loyal Customers,0
2818,16157.0,16,19,644.24,4,2,3,423,Loyal Customers,0
2819,16159.0,282,14,348.2,1,1,2,112,At Risk,2
2820,16160.0,64,22,1009.4499999999999,3,2,4,324,Loyal Customers,0
2821,16161.0,2,499,5311.08,5,5,5,555,Loyal Customers,0
2822,16162.0,252,2,37.4,1,1,1,111,At Risk,2
2823,16163.0,225,7,441.59999999999997,1,1,2,112,At Risk,2
2824,16164.0,17,35,802.53,4,3,3,433,Loyal Customers,0
2825,16168.0,11,99,3770.6,5,4,5,545,Loyal Customers,0
2826,16169.0,8,85,1822.97,5,4,4,544,Loyal Customers,0
2827,16170.0,51,127,1880.4199999999998,3,5,4,354,Loyal Customers,0
2828,16171.0,59,3,73.2,3,1,1,311,Loyal Customers,0
2829,16172.0,95,69,1140.21,2,4,4,244,New Customers,3
2830,16173.0,16,87,1406.57,4,4,4,444,Loyal Customers,0
2831,16174.0,126,23,1009.5500000000001,2,2,4,224,New Customers,3
2832,16175.0,94,58,1037.59,2,3,4,234,New Customers,3
2833,16177.0,50,15,331.95,3,2,2,322,Loyal Customers,0
2834,16178.0,138,8,197.9,2,1,1,211,New Customers,3
2835,16179.0,61,11,215.83,3,1,1,311,Loyal Customers,0
2836,16180.0,100,176,10217.48,2,5,5,255,New Customers,3
2837,16181.0,73,11,305.54,2,1,2,212,Loyal Customers,0
2838,16182.0,72,28,6617.65,2,2,5,225,Loyal Customers,0
2839,16183.0,67,15,338.71000000000004,3,2,2,322,Loyal Customers,0
2840,16184.0,64,46,1155.54,3,3,4,334,Loyal Customers,0
2841,16185.0,17,31,529.41,4,3,3,433,Loyal Customers,0
2842,16186.0,23,219,3991.94,4,5,5,455,Loyal Customers,0
2843,16187.0,32,297,6841.24,4,5,5,455,Loyal Customers,0
2844,16188.0,45,67,981.86,3,4,4,344,Loyal Customers,0
2845,16189.0,16,11,215.48,4,1,1,411,Loyal Customers,0
2846,16190.0,40,6,215.08,3,1,1,311,Loyal Customers,0
2847,16191.0,3,151,4913.32,5,5,5,555,Loyal Customers,0
2848,16193.0,237,19,314.45,1,2,2,122,At Risk,2
2849,16198.0,75,15,400.68100000000004,2,2,2,222,Loyal Customers,0
2850,16200.0,4,172,1068.8700000000001,5,5,4,554,Loyal Customers,0
2851,16201.0,3,115,1821.52,5,4,4,544,Loyal Customers,0
2852,16202.0,361,18,365.27,1,2,2,122,At Risk,2
2853,16203.0,59,36,589.15,3,3,3,333,Loyal Customers,0
2854,16204.0,23,50,384.18,4,3,2,432,Loyal Customers,0
2855,16205.0,31,97,757.63,4,4,3,443,Loyal Customers,0
2856,16206.0,55,63,537.0600000000001,3,4,3,343,Loyal Customers,0
2857,16207.0,25,19,394.38,4,2,2,422,Loyal Customers,0
2858,16208.0,45,66,664.26,3,4,3,343,Loyal Customers,0
2859,16209.0,89,46,2262.62,2,3,5,235,Loyal Customers,0
2860,16210.0,2,123,21086.3,5,5,5,555,Loyal Customers,0
2861,16211.0,81,24,542.77,2,2,3,223,Loyal Customers,0
2862,16212.0,19,43,681.19,4,3,3,433,Loyal Customers,0
2863,16213.0,79,6,159.0,2,1,1,211,Loyal Customers,0
2864,16214.0,171,44,1062.75,2,3,4,234,New Customers,3
2865,16215.0,81,14,242.35,2,1,2,212,Loyal Customers,0
2866,16216.0,267,37,914.9300000000001,1,3,4,134,At Risk,2
2867,16217.0,235,19,259.39000000000004,1,2,2,122,At Risk,2
2868,16218.0,30,90,3054.87,4,4,5,445,Loyal Customers,0
2869,16221.0,37,95,860.86,3,4,3,343,Loyal Customers,0
2870,16222.0,318,122,773.5500000000001,1,4,3,143,At Risk,2
2871,16224.0,57,96,1295.3,3,4,4,344,Loyal Customers,0
2872,16225.0,45,134,1096.32,3,5,4,354,Loyal Customers,0
2873,16226.0,203,8,255.12,1,1,2,112,New Customers,3
2874,16227.0,219,7,308.32000000000005,1,1,2,112,New Customers,3
2875,16229.0,87,47,1010.6,2,3,4,234,Loyal Customers,0
2876,16230.0,190,35,542.03,1,3,3,133,New Customers,3
2877,16232.0,33,38,983.23,3,3,4,334,Loyal Customers,0
2878,16233.0,71,25,422.13,3,2,2,322,Loyal Customers,0
2879,16235.0,41,48,858.41,3,3,3,333,Loyal Customers,0
2880,16236.0,78,20,432.2,2,2,2,222,Loyal Customers,0
2881,16239.0,57,21,372.9,3,2,2,322,Loyal Customers,0
2882,16240.0,8,142,3693.81,5,5,5,555,Loyal Customers,0
2883,16241.0,10,655,2590.31,5,5,5,555,Loyal Customers,0
2884,16242.0,8,293,3574.91,5,5,5,555,Loyal Customers,0
2885,16243.0,34,51,409.1,3,3,2,332,Loyal Customers,0
2886,16244.0,212,91,1522.75,1,4,4,144,New Customers,3
2887,16245.0,24,93,1352.3600000000001,4,4,4,444,Loyal Customers,0
2888,16247.0,170,16,114.56,2,2,1,221,New Customers,3
2889,16248.0,62,7,152.94,3,1,1,311,Loyal Customers,0
2890,16249.0,53,69,1800.07,3,4,4,344,Loyal Customers,0
2891,16250.0,261,24,389.44,1,2,2,122,At Risk,2
2892,16252.0,366,21,-295.09,1,2,1,121,At Risk,2
2893,16253.0,32,124,3665.62,4,5,5,455,Loyal Customers,0
2894,16255.0,17,274,2609.3,4,5,5,455,Loyal Customers,0
2895,16256.0,258,14,732.63,1,1,3,113,At Risk,2
2896,16257.0,177,2,46.95,2,1,1,211,New Customers,3
2897,16258.0,45,135,5203.51,3,5,5,355,Loyal Customers,0
2898,16260.0,51,18,1035.45,3,2,4,324,Loyal Customers,0
2899,16261.0,17,119,728.54,4,4,3,443,Loyal Customers,0
2900,16262.0,361,3,-31.65,1,1,1,111,At Risk,2
2901,16265.0,9,260,5423.15,5,5,5,555,Loyal Customers,0
2902,16266.0,74,61,861.89,2,4,3,243,Loyal Customers,0
2903,16268.0,71,45,667.65,3,3,3,333,Loyal Customers,0
2904,16270.0,353,54,1141.24,1,3,4,134,At Risk,2
2905,16271.0,3,131,1398.69,5,5,4,554,Loyal Customers,0
2906,16272.0,117,25,411.7,2,2,2,222,New Customers,3
2907,16274.0,373,65,351.75,1,4,2,142,At Risk,2
2908,16275.0,197,33,559.87,1,3,3,133,New Customers,3
2909,16276.0,177,6,810.6000000000001,2,1,3,213,New Customers,3
2910,16278.0,23,25,537.83,4,2,3,423,Loyal Customers,0
2911,16279.0,21,108,1489.88,4,4,4,444,Loyal Customers,0
2912,16281.0,72,17,2062.06,2,2,5,225,Loyal Customers,0
2913,16282.0,340,11,168.3,1,1,1,111,At Risk,2
2914,16283.0,6,168,1531.51,5,5,4,554,Loyal Customers,0
2915,16284.0,31,103,812.68,4,4,3,443,Loyal Customers,0
2916,16287.0,170,8,142.5,2,1,1,211,New Customers,3
2917,16292.0,117,19,280.9,2,2,2,222,New Customers,3
2918,16293.0,9,120,2236.7400000000002,5,4,5,545,Loyal Customers,0
2919,16295.0,10,79,1328.55,5,4,4,544,Loyal Customers,0
2920,16297.0,213,23,275.4,1,2,2,122,New Customers,3
2921,16298.0,23,27,598.2,4,2,3,423,Loyal Customers,0
2922,16302.0,108,12,212.82,2,1,1,211,New Customers,3
2923,16303.0,26,167,5305.83,4,5,5,455,Loyal Customers,0
2924,16305.0,139,22,361.21999999999997,2,2,2,222,New Customers,3
2925,16306.0,214,44,602.27,1,3,3,133,New Customers,3
2926,16308.0,38,4,2560.0,3,1,5,315,Loyal Customers,0
2927,16309.0,92,44,686.67,2,3,3,233,New Customers,3
2928,16311.0,18,37,616.26,4,3,3,433,Loyal Customers,0
2929,16313.0,3,16,274.15000000000003,5,2,2,522,Loyal Customers,0
2930,16315.0,331,14,226.37,1,1,1,111,At Risk,2
2931,16316.0,64,156,2755.56,3,5,5,355,Loyal Customers,0
2932,16317.0,120,69,1341.65,2,4,4,244,New Customers,3
2933,16318.0,35,19,328.15,3,2,2,322,Loyal Customers,0
2934,16319.0,218,3,404.40000000000003,1,1,2,112,New Customers,3
2935,16320.0,172,56,1038.46,2,3,4,234,New Customers,3
2936,16321.0,72,16,230.70000000000002,2,2,1,221,Loyal Customers,0
2937,16322.0,1,37,326.75,5,3,2,532,Loyal Customers,0
2938,16323.0,196,1,207.50000000000003,1,1,1,111,New Customers,3
2939,16324.0,128,111,408.59000000000003,2,4,2,242,New Customers,3
2940,16325.0,44,20,510.54,3,2,3,323,Loyal Customers,0
2941,16326.0,6,301,3014.2200000000003,5,5,5,555,Loyal Customers,0
2942,16327.0,14,317,3820.27,4,5,5,455,Loyal Customers,0
2943,16330.0,18,41,242.21,4,3,2,432,Loyal Customers,0
2944,16332.0,28,152,1572.8,4,5,4,454,Loyal Customers,0
2945,16333.0,8,45,26626.8,5,3,5,535,Loyal Customers,0
2946,16337.0,37,10,151.05,3,1,1,311,Loyal Customers,0
2947,16338.0,157,11,214.79999999999998,2,1,1,211,New Customers,3
2948,16339.0,284,18,94.05,1,2,1,121,At Risk,2
2949,16340.0,107,141,534.31,2,5,3,253,New Customers,3
2950,16341.0,25,84,1959.38,4,4,4,444,Loyal Customers,0
2951,16342.0,75,15,322.41,2,2,2,222,Loyal Customers,0
2952,16343.0,16,43,328.58,4,3,2,432,Loyal Customers,0
2953,16344.0,158,2,101.10000000000001,2,1,1,211,New Customers,3
2954,16345.0,44,37,565.46,3,3,3,333,Loyal Customers,0
2955,16347.0,11,85,847.45,5,4,3,543,Loyal Customers,0
2956,16348.0,32,222,1415.65,4,5,4,454,Loyal Customers,0
2957,16349.0,291,9,53.5,1,1,1,111,At Risk,2
2958,16350.0,21,60,1100.47,4,4,4,444,Loyal Customers,0
2959,16351.0,333,8,153.9,1,1,1,111,At Risk,2
2960,16352.0,18,28,494.44,4,2,3,423,Loyal Customers,0
2961,16353.0,4,94,6675.71,5,4,5,545,Loyal Customers,0
2962,16354.0,63,39,395.8,3,3,2,332,Loyal Customers,0
2963,16356.0,198,32,210.32000000000002,1,3,1,131,New Customers,3
2964,16357.0,33,34,658.88,3,3,3,333,Loyal Customers,0
2965,16358.0,1,110,2024.95,5,4,5,545,Loyal Customers,0
2966,16359.0,7,70,1460.3700000000001,5,4,4,544,Loyal Customers,0
2967,16360.0,5,645,3349.57,5,5,5,555,Loyal Customers,0
2968,16361.0,10,104,891.21,5,4,3,543,Loyal Customers,0
2969,16362.0,32,86,627.29,4,4,3,443,Loyal Customers,0
2970,16363.0,53,5,109.36000000000001,3,1,1,311,Loyal Customers,0
2971,16364.0,12,52,705.79,4,3,3,433,Loyal Customers,0
2972,16365.0,18,51,1540.42,4,3,4,434,Loyal Customers,0
2973,16366.0,19,18,327.3,4,2,2,422,Loyal Customers,0
2974,16367.0,37,127,800.67,3,5,3,353,Loyal Customers,0
2975,16368.0,2,69,479.91,5,4,3,543,Loyal Customers,0
2976,16369.0,18,117,1545.41,4,4,4,444,Loyal Customers,0
2977,16370.0,82,221,1301.91,2,5,4,254,Loyal Customers,0
2978,16372.0,33,92,355.73,3,4,2,342,Loyal Customers,0
2979,16374.0,66,109,466.73,3,4,3,343,Loyal Customers,0
2980,16376.0,9,125,965.47,5,5,4,554,Loyal Customers,0
2981,16377.0,267,5,676.2,1,1,3,113,At Risk,2
2982,16378.0,247,23,362.95,1,2,2,122,At Risk,2
2983,16379.0,4,109,2131.9,5,4,5,545,Loyal Customers,0
2984,16380.0,61,31,1743.1499999999999,3,3,4,334,Loyal Customers,0
2985,16383.0,75,98,643.76,2,4,3,243,Loyal Customers,0
2986,16384.0,90,33,584.5,2,3,3,233,Loyal Customers,0
2987,16385.0,60,57,554.86,3,3,3,333,Loyal Customers,0
2988,16386.0,29,81,302.57,4,4,2,442,Loyal Customers,0
2989,16387.0,323,4,94.36,1,1,1,111,At Risk,2
2990,16389.0,53,35,1362.27,3,3,4,334,Loyal Customers,0
2991,16392.0,270,43,217.89,1,3,1,131,At Risk,2
2992,16393.0,2,355,2935.8,5,5,5,555,Loyal Customers,0
2993,16394.0,50,100,1412.06,3,4,4,344,Loyal Customers,0
2994,16395.0,61,206,1482.06,3,5,4,354,Loyal Customers,0
2995,16398.0,145,86,1631.15,2,4,4,244,New Customers,3
2996,16399.0,19,72,408.02,4,4,2,442,Loyal Customers,0
2997,16400.0,95,29,303.93,2,2,2,222,New Customers,3
2998,16401.0,1,198,4061.24,5,5,5,555,Loyal Customers,0
2999,16402.0,265,57,293.45,1,3,2,132,At Risk,2
3000,16403.0,302,15,161.04999999999998,1,2,1,121,At Risk,2
3001,16404.0,70,23,443.05,3,2,2,322,Loyal Customers,0
3002,16405.0,302,5,167.25,1,1,1,111,At Risk,2
3003,16406.0,19,59,154.35,4,4,1,441,Loyal Customers,0
3004,16407.0,13,168,2079.68,4,5,5,455,Loyal Customers,0
3005,16409.0,36,231,2022.98,3,5,5,355,Loyal Customers,0
3006,16411.0,19,44,211.7,4,3,1,431,Loyal Customers,0
3007,16412.0,54,30,135.99,3,3,1,331,Loyal Customers,0
3008,16413.0,57,31,262.2,3,3,2,332,Loyal Customers,0
3009,16414.0,22,7,126.25,4,1,1,411,Loyal Customers,0
3010,16415.0,44,47,200.27,3,3,1,331,Loyal Customers,0
3011,16416.0,27,73,1026.99,4,4,4,444,Loyal Customers,0
3012,16418.0,45,95,631.12,3,4,3,343,Loyal Customers,0
3013,16419.0,113,51,945.96,2,3,4,234,New Customers,3
3014,16422.0,17,399,33805.69,4,5,5,455,Loyal Customers,0
3015,16423.0,25,18,346.12,4,2,2,422,Loyal Customers,0
3016,16424.0,191,6,82.56,1,1,1,111,New Customers,3
3017,16425.0,302,21,302.7,1,2,2,122,At Risk,2
3018,16426.0,2,353,1863.76,5,5,4,554,Loyal Customers,0
3019,16427.0,263,9,241.06,1,1,2,112,At Risk,2
3020,16428.0,81,1,-2.95,2,1,1,211,Loyal Customers,0
3021,16429.0,106,2,284.55,2,1,2,212,New Customers,3
3022,16430.0,57,6,300.85,3,1,2,312,Loyal Customers,0
3023,16431.0,213,76,623.28,1,4,3,143,New Customers,3
3024,16432.0,64,8,287.4,3,1,2,312,Loyal Customers,0
3025,16433.0,28,17,184.26,4,2,1,421,Loyal Customers,0
3026,16434.0,29,107,1511.8,4,4,4,444,Loyal Customers,0
3027,16438.0,6,132,798.35,5,5,3,553,Loyal Customers,0
3028,16440.0,8,282,3640.67,5,5,5,555,Loyal Customers,0
3029,16441.0,67,24,381.2,3,2,2,322,Loyal Customers,0
3030,16442.0,2,171,609.3,5,5,3,553,Loyal Customers,0
3031,16444.0,46,86,638.77,3,4,3,343,Loyal Customers,0
3032,16445.0,34,63,230.51,3,4,1,341,Loyal Customers,0
3033,16446.0,1,4,2.8999999999941792,5,1,1,511,Loyal Customers,0
3034,16447.0,136,34,255.91,2,3,2,232,New Customers,3
3035,16448.0,198,19,182.99,1,2,1,121,New Customers,3
3036,16449.0,191,43,674.69,1,3,3,133,New Customers,3
3037,16450.0,150,11,311.92,2,1,2,212,New Customers,3
3038,16451.0,88,14,266.97,2,1,2,212,Loyal Customers,0
3039,16454.0,45,3,-8.15,3,1,1,311,Loyal Customers,0
3040,16455.0,64,99,1841.18,3,4,4,344,Loyal Customers,0
3041,16456.0,99,110,2158.18,2,4,5,245,New Customers,3
3042,16457.0,218,9,208.36,1,1,1,111,New Customers,3
3043,16458.0,3,202,3482.7400000000002,5,5,5,555,Loyal Customers,0
3044,16460.0,28,132,811.23,4,5,3,453,Loyal Customers,0
3045,16461.0,178,32,142.92,2,3,1,231,New Customers,3
3046,16462.0,64,4,102.0,3,1,1,311,Loyal Customers,0
3047,16463.0,21,85,1383.7,4,4,4,444,Loyal Customers,0
3048,16464.0,20,230,1298.66,4,5,4,454,Loyal Customers,0
3049,16466.0,34,146,1595.96,3,5,4,354,Loyal Customers,0
3050,16468.0,74,2,74.9,2,1,1,211,Loyal Customers,0
3051,16469.0,24,171,625.42,4,5,3,453,Loyal Customers,0
3052,16470.0,52,165,747.82,3,5,3,353,Loyal Customers,0
3053,16471.0,275,13,223.95000000000002,1,1,1,111,At Risk,2
3054,16473.0,165,19,314.86,2,2,2,222,New Customers,3
3055,16474.0,7,345,1750.6200000000001,5,5,4,554,Loyal Customers,0
3056,16475.0,88,28,544.3,2,2,3,223,Loyal Customers,0
3057,16477.0,64,146,2494.46,3,5,5,355,Loyal Customers,0
3058,16478.0,25,17,331.0,4,2,2,422,Loyal Customers,0
3059,16479.0,10,35,300.83,5,3,2,532,Loyal Customers,0
3060,16480.0,76,53,769.29,2,3,3,233,Loyal Customers,0
3061,16482.0,16,18,220.62,4,2,1,421,Loyal Customers,0
3062,16483.0,192,19,139.35,1,2,1,121,New Customers,3
3063,16484.0,174,26,379.4,2,2,2,222,New Customers,3
3064,16485.0,77,42,363.65,2,3,2,232,Loyal Customers,0
3065,16488.0,33,31,492.2,3,3,3,333,Loyal Customers,0
3066,16491.0,47,39,731.5,3,3,3,333,Loyal Customers,0
3067,16493.0,73,62,1329.66,2,4,4,244,Loyal Customers,0
3068,16494.0,297,50,826.53,1,3,3,133,At Risk,2
3069,16495.0,3,88,648.26,5,4,3,543,Loyal Customers,0
3070,16496.0,9,97,1562.22,5,4,4,544,Loyal Customers,0
3071,16497.0,50,136,2965.69,3,5,5,355,Loyal Customers,0
3072,16498.0,161,16,86.12,2,2,1,221,New Customers,3
3073,16499.0,360,22,319.1,1,2,2,122,At Risk,2
3074,16500.0,5,11,400.86,5,1,2,512,Loyal Customers,0
3075,16503.0,107,86,1421.43,2,4,4,244,New Customers,3
3076,16504.0,25,83,465.88,4,4,3,443,Loyal Customers,0
3077,16505.0,32,4,777.6,4,1,3,413,Loyal Customers,0
3078,16506.0,20,3,90.30000000000001,4,1,1,411,Loyal Customers,0
3079,16509.0,297,13,363.7,1,1,2,112,At Risk,2
3080,16510.0,372,13,248.1,1,1,2,112,At Risk,2
3081,16511.0,22,159,918.33,4,5,4,454,Loyal Customers,0
3082,16513.0,5,35,874.59,5,3,3,533,Loyal Customers,0
3083,16515.0,52,111,1624.14,3,4,4,344,Loyal Customers,0
3084,16516.0,30,6,101.69999999999999,4,1,1,411,Loyal Customers,0
3085,16517.0,277,17,162.7,1,2,1,121,At Risk,2
3086,16518.0,61,42,480.92,3,3,3,333,Loyal Customers,0
3087,16519.0,25,13,215.07999999999998,4,1,1,411,Loyal Customers,0
3088,16520.0,186,157,1036.6200000000001,1,5,4,154,New Customers,3
3089,16523.0,2,298,9295.67,5,5,5,555,Loyal Customers,0
3090,16525.0,2,200,11895.57,5,5,5,555,Loyal Customers,0
3091,16526.0,172,15,290.36,2,2,2,222,New Customers,3
3092,16527.0,81,14,228.06,2,1,1,211,Loyal Customers,0
3093,16528.0,4,17,244.41,5,2,2,522,Loyal Customers,0
3094,16529.0,190,30,455.25,1,3,2,132,New Customers,3
3095,16531.0,22,77,1244.59,4,4,4,444,Loyal Customers,0
3096,16532.0,18,4,6748.8,4,1,5,415,Loyal Customers,0
3097,16533.0,19,180,1014.19,4,5,4,454,Loyal Customers,0
3098,16535.0,5,31,593.75,5,3,3,533,Loyal Customers,0
3099,16536.0,107,55,538.17,2,3,3,233,New Customers,3
3100,16539.0,3,45,1388.81,5,3,4,534,Loyal Customers,0
3101,16542.0,54,5,119.62,3,1,1,311,Loyal Customers,0
3102,16545.0,165,3,339.3,2,1,2,212,New Customers,3
3103,16546.0,291,31,-95.93,1,3,1,131,At Risk,2
3104,16549.0,10,925,4034.9,5,5,5,555,Loyal Customers,0
3105,16550.0,109,261,2266.25,2,5,5,255,New Customers,3
3106,16551.0,96,32,922.12,2,3,4,234,New Customers,3
3107,16552.0,243,17,379.73,1,2,2,122,At Risk,2
3108,16553.0,163,86,5664.57,2,4,5,245,New Customers,3
3109,16554.0,3,74,641.55,5,4,3,543,Loyal Customers,0
3110,16555.0,35,17,285.89,3,2,2,322,Loyal Customers,0
3111,16556.0,67,207,3313.79,3,5,5,355,Loyal Customers,0
3112,16557.0,24,11,281.85,4,1,2,412,Loyal Customers,0
3113,16558.0,1,474,8257.04,5,5,5,555,Loyal Customers,0
3114,16560.0,21,58,816.51,4,3,3,433,Loyal Customers,0
3115,16561.0,6,31,511.12,5,3,3,533,Loyal Customers,0
3116,16563.0,54,19,1077.74,3,2,4,324,Loyal Customers,0
3117,16565.0,364,3,173.7,1,1,1,111,At Risk,2
3118,16566.0,15,19,614.01,4,2,3,423,Loyal Customers,0
3119,16567.0,194,35,865.6,1,3,3,133,New Customers,3
3120,16569.0,3,5,124.2,5,1,1,511,Loyal Customers,0
3121,16570.0,9,133,3622.95,5,5,5,555,Loyal Customers,0
3122,16571.0,3,106,1285.22,5,4,4,544,Loyal Customers,0
3123,16572.0,127,58,999.7,2,3,4,234,New Customers,3
3124,16573.0,74,46,648.41,2,3,3,233,Loyal Customers,0
3125,16574.0,71,28,451.44,3,2,2,322,Loyal Customers,0
3126,16579.0,365,1,-30.599999999999998,1,1,1,111,At Risk,2
3127,16581.0,155,11,70.44,2,1,1,211,New Customers,3
3128,16582.0,113,6,313.62,2,1,2,212,New Customers,3
3129,16583.0,374,14,233.45,1,1,2,112,At Risk,2
3130,16584.0,80,31,908.03,2,3,4,234,Loyal Customers,0
3131,16586.0,249,8,463.95,1,1,3,113,At Risk,2
3132,16587.0,232,13,225.15,1,1,1,111,At Risk,2
3133,16589.0,71,33,459.24,3,3,2,332,Loyal Customers,0
3134,16591.0,69,10,213.5,3,1,1,311,Loyal Customers,0
3135,16592.0,4,222,4073.28,5,5,5,555,Loyal Customers,0
3136,16593.0,51,27,330.03,3,2,2,322,Loyal Customers,0
3137,16594.0,75,53,181.09,2,3,1,231,Loyal Customers,0
3138,16595.0,61,85,360.16,3,4,2,342,Loyal Customers,0
3139,16596.0,16,12,250.15,4,1,2,412,Loyal Customers,0
3140,16597.0,4,7,90.04,5,1,1,511,Loyal Customers,0
3141,16598.0,277,11,140.7,1,1,1,111,At Risk,2
3142,16600.0,4,62,813.52,5,4,3,543,Loyal Customers,0
3143,16601.0,41,30,242.7,3,3,2,332,Loyal Customers,0
3144,16602.0,31,32,494.72999999999996,4,3,3,433,Loyal Customers,0
3145,16603.0,75,34,482.47,2,3,3,233,Loyal Customers,0
3146,16607.0,18,174,3038.67,4,5,5,455,Loyal Customers,0
3147,16609.0,15,280,5450.96,4,5,5,455,Loyal Customers,0
3148,16610.0,219,6,75.66,1,1,1,111,New Customers,3
3149,16611.0,186,11,120.99000000000001,1,1,1,111,New Customers,3
3150,16612.0,33,66,1187.66,3,4,4,344,Loyal Customers,0
3151,16613.0,70,30,618.59,3,3,3,333,Loyal Customers,0
3152,16614.0,183,26,506.19,1,2,3,123,New Customers,3
3153,16616.0,15,33,500.42,4,3,3,433,Loyal Customers,0
3154,16617.0,236,5,151.85,1,1,1,111,At Risk,2
3155,16618.0,31,97,2630.64,4,4,5,445,Loyal Customers,0
3156,16619.0,254,16,204.41,1,2,1,121,At Risk,2
3157,16620.0,4,9,178.96,5,1,1,511,Loyal Customers,0
3158,16621.0,52,29,813.48,3,2,3,323,Loyal Customers,0
3159,16623.0,246,5,129.45,1,1,1,111,At Risk,2
3160,16624.0,81,48,810.5699999999999,2,3,3,233,Loyal Customers,0
3161,16625.0,275,23,333.08,1,2,2,122,At Risk,2
3162,16626.0,1,184,4379.65,5,5,5,555,Loyal Customers,0
3163,16627.0,79,20,322.8,2,2,2,222,Loyal Customers,0
3164,16628.0,30,119,2183.04,4,4,5,445,Loyal Customers,0
3165,16629.0,74,60,408.63,2,4,2,242,Loyal Customers,0
3166,16633.0,17,153,2878.15,4,5,5,455,Loyal Customers,0
3167,16634.0,223,9,217.9,1,1,1,111,New Customers,3
3168,16637.0,32,72,1124.59,4,4,4,444,Loyal Customers,0
